Date	Hour	Price
14.05.2018	H8	49.41
14.05.2018	H9	49.99
14.05.2018	H10	45.00
14.05.2018	H11	41.00
14.05.2018	H12	39.80
14.05.2018	H13	40.00
14.05.2018	H14	44.93
14.05.2018	H15	41.00
14.05.2018	H16	42.69
14.05.2018	H17	43.04
14.05.2018	H18	40.00
14.05.2018	H19	42.10
14.05.2018	H20	46.00
14.05.2018	H21	51.82
14.05.2018	H22	42.83
14.05.2018	H23	36.79
14.05.2018	H24	29.99
15.05.2018	H1	27.72
15.05.2018	H2	26.00
15.05.2018	H3	25.00
15.05.2018	H4	24.58
15.05.2018	H5	25.04
15.05.2018	H6	29.53
15.05.2018	H7	44.79
15.05.2018	H8	54.06
15.05.2018	H9	58.40
15.05.2018	H10	55.19
15.05.2018	H11	51.99
15.05.2018	H12	59.95
15.05.2018	H13	53.06
15.05.2018	H14	48.85
15.05.2018	H15	45.01
15.05.2018	H16	44.10
15.05.2018	H17	43.89
15.05.2018	H18	46.45
15.05.2018	H19	48.98
15.05.2018	H20	52.38
15.05.2018	H21	59.98
15.05.2018	H22	50.00
15.05.2018	H23	44.94
15.05.2018	H24	38.89
16.05.2018	H1	36.50
16.05.2018	H2	34.63
16.05.2018	H3	33.59
16.05.2018	H4	32.48
16.05.2018	H5	33.14
16.05.2018	H6	35.62
16.05.2018	H7	45.65
16.05.2018	H8	58.50
16.05.2018	H9	62.00
16.05.2018	H10	58.24
16.05.2018	H11	53.00
16.05.2018	H12	51.00
16.05.2018	H13	47.96
16.05.2018	H14	47.10
16.05.2018	H15	48.83
16.05.2018	H16	51.00
16.05.2018	H17	51.42
16.05.2018	H18	54.46
16.05.2018	H19	52.06
16.05.2018	H20	56.17
16.05.2018	H21	68.20
16.05.2018	H22	57.68
16.05.2018	H23	51.25
16.05.2018	H24	33.57
17.05.2018	H1	36.01
17.05.2018	H2	31.90
17.05.2018	H3	26.07
17.05.2018	H4	24.81
17.05.2018	H5	24.99
17.05.2018	H6	31.95
17.05.2018	H7	50.02
17.05.2018	H8	60.06
17.05.2018	H9	55.67
17.05.2018	H10	59.63
17.05.2018	H11	58.94
17.05.2018	H12	57.47
17.05.2018	H13	55.83
17.05.2018	H14	53.51
17.05.2018	H15	53.76
17.05.2018	H16	51.07
17.05.2018	H17	50.77
17.05.2018	H18	43.10
17.05.2018	H19	45.17
17.05.2018	H20	49.73
17.05.2018	H21	63.48
17.05.2018	H22	50.08
17.05.2018	H23	39.40
17.05.2018	H24	33.94
18.05.2018	H1	32.30
18.05.2018	H2	29.67
18.05.2018	H3	28.10
18.05.2018	H4	27.61
18.05.2018	H5	28.60
18.05.2018	H6	32.59
18.05.2018	H7	43.00
18.05.2018	H8	50.73
18.05.2018	H9	54.08
18.05.2018	H10	53.95
18.05.2018	H11	49.42
18.05.2018	H12	49.15
18.05.2018	H13	53.71
18.05.2018	H14	51.28
18.05.2018	H15	46.01
18.05.2018	H16	42.55
18.05.2018	H17	43.05
18.05.2018	H18	44.27
18.05.2018	H19	49.37
18.05.2018	H20	53.30
18.05.2018	H21	57.62
18.05.2018	H22	52.66
18.05.2018	H23	46.05
18.05.2018	H24	39.51
19.05.2018	H1	40.00
19.05.2018	H2	36.00
19.05.2018	H3	33.85
19.05.2018	H4	32.62
19.05.2018	H5	33.04
19.05.2018	H6	32.62
19.05.2018	H7	36.86
19.05.2018	H8	40.57
19.05.2018	H9	43.09
19.05.2018	H10	49.46
19.05.2018	H11	49.46
19.05.2018	H12	49.87
19.05.2018	H13	43.09
19.05.2018	H14	38.02
19.05.2018	H15	34.93
19.05.2018	H16	36.29
19.05.2018	H17	36.72
19.05.2018	H18	42.10
19.05.2018	H19	42.07
19.05.2018	H20	45.99
19.05.2018	H21	57.90
19.05.2018	H22	50.39
19.05.2018	H23	45.06
19.05.2018	H24	32.62
20.05.2018	H1	45.51
20.05.2018	H2	38.00
20.05.2018	H3	32.61
20.05.2018	H4	30.02
20.05.2018	H5	26.88
20.05.2018	H6	21.95
20.05.2018	H7	22.68
20.05.2018	H8	24.91
20.05.2018	H9	30.00
20.05.2018	H10	32.61
20.05.2018	H11	32.61
20.05.2018	H12	36.28
20.05.2018	H13	36.73
20.05.2018	H14	32.61
20.05.2018	H15	32.61
20.05.2018	H16	32.61
20.05.2018	H17	36.28
20.05.2018	H18	40.02
20.05.2018	H19	40.70
20.05.2018	H20	47.07
20.05.2018	H21	63.28
20.05.2018	H22	55.61
20.05.2018	H23	32.61
20.05.2018	H24	30.02
21.05.2018	H1	32.61
21.05.2018	H2	30.02
21.05.2018	H3	28.51
21.05.2018	H4	26.30
21.05.2018	H5	28.10
21.05.2018	H6	32.61
21.05.2018	H7	42.07
21.05.2018	H8	64.57
21.05.2018	H9	63.49
21.05.2018	H10	61.98
21.05.2018	H11	60.95
21.05.2018	H12	59.28
21.05.2018	H13	56.49
21.05.2018	H14	54.16
21.05.2018	H15	55.07
21.05.2018	H16	55.47
21.05.2018	H17	58.01
21.05.2018	H18	61.98
21.05.2018	H19	67.41
21.05.2018	H20	65.05
21.05.2018	H21	74.08
21.05.2018	H22	69.32
21.05.2018	H23	66.78
21.05.2018	H24	57.18
22.05.2018	H1	34.34
22.05.2018	H2	32.61
22.05.2018	H3	32.61
22.05.2018	H4	32.61
22.05.2018	H5	32.61
22.05.2018	H6	35.08
22.05.2018	H7	57.03
22.05.2018	H8	68.90
22.05.2018	H9	71.27
22.05.2018	H10	69.11
22.05.2018	H11	65.94
22.05.2018	H12	67.04
22.05.2018	H13	62.46
22.05.2018	H14	59.99
22.05.2018	H15	62.09
22.05.2018	H16	61.00
22.05.2018	H17	65.86
22.05.2018	H18	68.89
22.05.2018	H19	62.09
22.05.2018	H20	69.11
22.05.2018	H21	82.72
22.05.2018	H22	70.00
22.05.2018	H23	64.29
22.05.2018	H24	55.06
23.05.2018	H1	50.08
23.05.2018	H2	38.94
23.05.2018	H3	37.05
23.05.2018	H4	36.29
23.05.2018	H5	37.00
23.05.2018	H6	47.73
23.05.2018	H7	56.11
23.05.2018	H8	70.00
23.05.2018	H9	75.06
23.05.2018	H10	69.96
23.05.2018	H11	67.90
23.05.2018	H12	65.06
23.05.2018	H13	64.08
23.05.2018	H14	64.03
23.05.2018	H15	62.32
23.05.2018	H16	64.04
23.05.2018	H17	64.07
23.05.2018	H18	65.01
23.05.2018	H19	65.93
23.05.2018	H20	71.09
23.05.2018	H21	77.99
23.05.2018	H22	70.08
23.05.2018	H23	65.48
23.05.2018	H24	54.67
24.05.2018	H1	53.67
24.05.2018	H2	44.56
24.05.2018	H3	36.31
24.05.2018	H4	34.40
24.05.2018	H5	34.40
24.05.2018	H6	43.09
24.05.2018	H7	57.01
24.05.2018	H8	67.91
24.05.2018	H9	73.29
24.05.2018	H10	66.08
24.05.2018	H11	63.13
24.05.2018	H12	63.08
24.05.2018	H13	63.08
24.05.2018	H14	61.48
24.05.2018	H15	60.65
24.05.2018	H16	62.17
24.05.2018	H17	61.69
24.05.2018	H18	61.69
24.05.2018	H19	64.85
24.05.2018	H20	67.79
24.05.2018	H21	83.96
24.05.2018	H22	69.48
24.05.2018	H23	63.03
24.05.2018	H24	54.01
25.05.2018	H1	50.90
25.05.2018	H2	38.05
25.05.2018	H3	36.72
25.05.2018	H4	33.44
25.05.2018	H5	32.90
25.05.2018	H6	39.01
25.05.2018	H7	58.95
25.05.2018	H8	64.21
25.05.2018	H9	64.57
25.05.2018	H10	59.90
25.05.2018	H11	58.99
25.05.2018	H12	56.91
25.05.2018	H13	54.07
25.05.2018	H14	52.77
25.05.2018	H15	54.30
25.05.2018	H16	57.01
25.05.2018	H17	59.20
25.05.2018	H18	61.60
25.05.2018	H19	64.05
25.05.2018	H20	68.21
25.05.2018	H21	79.83
25.05.2018	H22	67.97
25.05.2018	H23	60.37
25.05.2018	H24	45.01
26.05.2018	H1	39.96
26.05.2018	H2	35.48
26.05.2018	H3	34.50
26.05.2018	H4	33.00
26.05.2018	H5	33.40
26.05.2018	H6	33.36
26.05.2018	H7	35.93
26.05.2018	H8	40.53
26.05.2018	H9	44.20
26.05.2018	H10	53.54
26.05.2018	H11	53.99
26.05.2018	H12	53.74
26.05.2018	H13	49.04
26.05.2018	H14	44.05
26.05.2018	H15	40.09
26.05.2018	H16	42.02
26.05.2018	H17	40.11
26.05.2018	H18	43.14
26.05.2018	H19	45.88
26.05.2018	H20	54.04
26.05.2018	H21	59.92
26.05.2018	H22	59.41
26.05.2018	H23	42.06
26.05.2018	H24	35.83
27.05.2018	H1	33.38
27.05.2018	H2	30.68
27.05.2018	H3	28.52
27.05.2018	H4	26.95
27.05.2018	H5	26.00
27.05.2018	H6	22.91
27.05.2018	H7	24.13
27.05.2018	H8	25.75
27.05.2018	H9	28.24
27.05.2018	H10	30.68
27.05.2018	H11	31.56
27.05.2018	H12	32.62
27.05.2018	H13	35.89
27.05.2018	H14	32.62
27.05.2018	H15	28.52
27.05.2018	H16	32.62
27.05.2018	H17	36.48
27.05.2018	H18	43.10
27.05.2018	H19	48.82
27.05.2018	H20	55.35
27.05.2018	H21	77.42
27.05.2018	H22	77.77
27.05.2018	H23	65.06
27.05.2018	H24	34.35
28.05.2018	H1	35.60
28.05.2018	H2	32.62
28.05.2018	H3	31.10
28.05.2018	H4	30.40
28.05.2018	H5	30.90
28.05.2018	H6	34.35
28.05.2018	H7	46.10
28.05.2018	H8	54.30
28.05.2018	H9	57.70
28.05.2018	H10	53.00
28.05.2018	H11	50.18
28.05.2018	H12	49.50
28.05.2018	H13	47.82
28.05.2018	H14	46.60
28.05.2018	H15	45.84
28.05.2018	H16	47.21
28.05.2018	H17	49.03
28.05.2018	H18	52.50
28.05.2018	H19	55.93
28.05.2018	H20	58.20
28.05.2018	H21	55.70
28.05.2018	H22	51.55
28.05.2018	H23	46.30
28.05.2018	H24	40.70
29.05.2018	H1	36.60
29.05.2018	H2	34.31
29.05.2018	H3	32.00
29.05.2018	H4	31.25
29.05.2018	H5	32.10
29.05.2018	H6	35.01
29.05.2018	H7	48.99
29.05.2018	H8	54.45
29.05.2018	H9	55.50
29.05.2018	H10	52.84
29.05.2018	H11	55.08
29.05.2018	H12	55.93
29.05.2018	H13	56.25
29.05.2018	H14	56.28
29.05.2018	H15	57.82
29.05.2018	H16	59.14
29.05.2018	H17	61.02
29.05.2018	H18	62.21
29.05.2018	H19	54.46
29.05.2018	H20	61.28
29.05.2018	H21	67.69
29.05.2018	H22	61.00
29.05.2018	H23	52.00
29.05.2018	H24	38.85
30.05.2018	H1	37.05
30.05.2018	H2	35.46
30.05.2018	H3	33.65
30.05.2018	H4	33.50
30.05.2018	H5	33.57
30.05.2018	H6	36.79
30.05.2018	H7	48.35
30.05.2018	H8	60.02
30.05.2018	H9	64.04
30.05.2018	H10	64.81
30.05.2018	H11	64.03
30.05.2018	H12	64.08
30.05.2018	H13	62.06
30.05.2018	H14	63.52
30.05.2018	H15	63.96
30.05.2018	H16	67.91
30.05.2018	H17	68.64
30.05.2018	H18	68.98
30.05.2018	H19	62.74
30.05.2018	H20	60.06
30.05.2018	H21	67.16
30.05.2018	H22	62.74
30.05.2018	H23	56.90
30.05.2018	H24	51.03
31.05.2018	H1	41.38
31.05.2018	H2	39.00
31.05.2018	H3	38.51
31.05.2018	H4	37.63
31.05.2018	H5	37.10
31.05.2018	H6	36.80
31.05.2018	H7	41.30
31.05.2018	H8	47.94
31.05.2018	H9	51.88
31.05.2018	H10	66.13
31.05.2018	H11	62.92
31.05.2018	H12	60.96
31.05.2018	H13	59.08
31.05.2018	H14	58.98
31.05.2018	H15	57.88
31.05.2018	H16	59.71
31.05.2018	H17	60.87
31.05.2018	H18	60.73
31.05.2018	H19	56.01
31.05.2018	H20	58.04
31.05.2018	H21	62.69
31.05.2018	H22	58.91
31.05.2018	H23	58.08
31.05.2018	H24	43.05
01.06.2018	H1	41.20
01.06.2018	H2	38.43
01.06.2018	H3	37.30
01.06.2018	H4	36.65
01.06.2018	H5	36.85
01.06.2018	H6	39.13
01.06.2018	H7	46.90
01.06.2018	H8	55.31
01.06.2018	H9	62.01
01.06.2018	H10	63.36
01.06.2018	H11	65.09
01.06.2018	H12	63.33
01.06.2018	H13	63.05
01.06.2018	H14	63.03
01.06.2018	H15	63.08
01.06.2018	H16	63.56
01.06.2018	H17	63.05
01.06.2018	H18	63.04
01.06.2018	H19	61.09
01.06.2018	H20	58.70
01.06.2018	H21	65.95
01.06.2018	H22	64.01
01.06.2018	H23	61.38
01.06.2018	H24	52.00
02.06.2018	H1	49.48
02.06.2018	H2	41.31
02.06.2018	H3	39.12
02.06.2018	H4	38.20
02.06.2018	H5	37.10
02.06.2018	H6	36.50
02.06.2018	H7	40.98
02.06.2018	H8	54.00
02.06.2018	H9	58.84
02.06.2018	H10	60.71
02.06.2018	H11	56.83
02.06.2018	H12	54.00
02.06.2018	H13	51.09
02.06.2018	H14	47.06
02.06.2018	H15	45.67
02.06.2018	H16	46.47
02.06.2018	H17	49.92
02.06.2018	H18	49.09
02.06.2018	H19	53.01
02.06.2018	H20	57.42
02.06.2018	H21	61.74
02.06.2018	H22	59.39
02.06.2018	H23	48.25
02.06.2018	H24	42.46
03.06.2018	H1	38.28
03.06.2018	H2	34.70
03.06.2018	H3	33.72
03.06.2018	H4	32.28
03.06.2018	H5	31.96
03.06.2018	H6	30.06
03.06.2018	H7	31.09
03.06.2018	H8	33.71
03.06.2018	H9	36.29
03.06.2018	H10	37.21
03.06.2018	H11	35.90
03.06.2018	H12	37.96
03.06.2018	H13	36.99
03.06.2018	H14	32.48
03.06.2018	H15	32.48
03.06.2018	H16	32.98
03.06.2018	H17	47.21
03.06.2018	H18	44.05
03.06.2018	H19	47.11
03.06.2018	H20	55.09
03.06.2018	H21	65.01
03.06.2018	H22	65.10
03.06.2018	H23	50.30
03.06.2018	H24	42.61
04.06.2018	H1	38.19
04.06.2018	H2	35.62
04.06.2018	H3	33.54
04.06.2018	H4	33.40
04.06.2018	H5	33.66
04.06.2018	H6	37.30
04.06.2018	H7	52.07
04.06.2018	H8	65.83
04.06.2018	H9	68.03
04.06.2018	H10	66.37
04.06.2018	H11	65.08
04.06.2018	H12	64.10
04.06.2018	H13	66.69
04.06.2018	H14	63.92
04.06.2018	H15	62.58
04.06.2018	H16	59.59
04.06.2018	H17	61.06
04.06.2018	H18	60.70
04.06.2018	H19	60.86
04.06.2018	H20	67.10
04.06.2018	H21	69.98
04.06.2018	H22	67.70
04.06.2018	H23	55.01
04.06.2018	H24	43.71
05.06.2018	H1	40.99
05.06.2018	H2	38.20
05.06.2018	H3	36.92
05.06.2018	H4	35.75
05.06.2018	H5	36.05
05.06.2018	H6	40.30
05.06.2018	H7	52.01
05.06.2018	H8	69.22
05.06.2018	H9	80.04
05.06.2018	H10	72.93
05.06.2018	H11	65.51
05.06.2018	H12	65.98
05.06.2018	H13	66.85
05.06.2018	H14	65.96
05.06.2018	H15	68.33
05.06.2018	H16	69.92
05.06.2018	H17	69.97
05.06.2018	H18	62.11
05.06.2018	H19	60.82
05.06.2018	H20	65.94
05.06.2018	H21	68.84
05.06.2018	H22	66.74
05.06.2018	H23	51.25
05.06.2018	H24	43.30
06.06.2018	H1	46.11
06.06.2018	H2	43.58
06.06.2018	H3	42.18
06.06.2018	H4	41.30
06.06.2018	H5	41.00
06.06.2018	H6	43.20
06.06.2018	H7	52.23
06.06.2018	H8	65.67
06.06.2018	H9	72.80
06.06.2018	H10	68.50
06.06.2018	H11	64.20
06.06.2018	H12	64.34
06.06.2018	H13	67.99
06.06.2018	H14	65.04
06.06.2018	H15	65.22
06.06.2018	H16	63.78
06.06.2018	H17	64.93
06.06.2018	H18	62.43
06.06.2018	H19	61.59
06.06.2018	H20	64.76
06.06.2018	H21	68.72
06.06.2018	H22	61.46
06.06.2018	H23	51.02
06.06.2018	H24	44.35
07.06.2018	H1	41.87
07.06.2018	H2	40.03
07.06.2018	H3	38.45
07.06.2018	H4	38.00
07.06.2018	H5	36.70
07.06.2018	H6	39.80
07.06.2018	H7	49.13
07.06.2018	H8	61.00
07.06.2018	H9	63.30
07.06.2018	H10	60.90
07.06.2018	H11	63.51
07.06.2018	H12	65.03
07.06.2018	H13	66.02
07.06.2018	H14	66.03
07.06.2018	H15	65.92
07.06.2018	H16	64.95
07.06.2018	H17	62.51
07.06.2018	H18	59.00
07.06.2018	H19	63.34
07.06.2018	H20	68.01
07.06.2018	H21	65.60
07.06.2018	H22	62.88
07.06.2018	H23	53.20
07.06.2018	H24	47.50
08.06.2018	H1	43.00
08.06.2018	H2	42.39
08.06.2018	H3	41.93
08.06.2018	H4	41.28
08.06.2018	H5	41.00
08.06.2018	H6	42.80
08.06.2018	H7	52.39
08.06.2018	H8	68.58
08.06.2018	H9	73.45
08.06.2018	H10	73.03
08.06.2018	H11	71.10
08.06.2018	H12	71.59
08.06.2018	H13	64.89
08.06.2018	H14	61.99
08.06.2018	H15	62.06
08.06.2018	H16	62.67
08.06.2018	H17	62.06
08.06.2018	H18	60.56
08.06.2018	H19	59.43
08.06.2018	H20	59.88
08.06.2018	H21	60.38
08.06.2018	H22	53.30
08.06.2018	H23	50.53
08.06.2018	H24	46.40
09.06.2018	H1	42.98
09.06.2018	H2	40.03
09.06.2018	H3	38.88
09.06.2018	H4	38.17
09.06.2018	H5	36.80
09.06.2018	H6	36.51
09.06.2018	H7	38.12
09.06.2018	H8	42.00
09.06.2018	H9	49.18
09.06.2018	H10	52.91
09.06.2018	H11	51.15
09.06.2018	H12	50.95
09.06.2018	H13	50.13
09.06.2018	H14	45.71
09.06.2018	H15	40.07
09.06.2018	H16	41.42
09.06.2018	H17	42.84
09.06.2018	H18	44.94
09.06.2018	H19	51.00
09.06.2018	H20	53.00
09.06.2018	H21	55.09
09.06.2018	H22	55.94
09.06.2018	H23	50.11
09.06.2018	H24	43.42
10.06.2018	H1	39.50
10.06.2018	H2	36.40
10.06.2018	H3	33.99
10.06.2018	H4	32.63
10.06.2018	H5	32.15
10.06.2018	H6	30.20
10.06.2018	H7	29.50
10.06.2018	H8	32.35
10.06.2018	H9	34.66
10.06.2018	H10	36.07
10.06.2018	H11	40.85
10.06.2018	H12	40.79
10.06.2018	H13	38.06
10.06.2018	H14	35.02
10.06.2018	H15	33.57
10.06.2018	H16	37.10
10.06.2018	H17	44.00
10.06.2018	H18	42.83
10.06.2018	H19	47.75
10.06.2018	H20	55.70
10.06.2018	H21	59.19
10.06.2018	H22	59.08
10.06.2018	H23	55.33
10.06.2018	H24	44.72
11.06.2018	H1	37.90
11.06.2018	H2	35.31
11.06.2018	H3	34.32
11.06.2018	H4	34.29
11.06.2018	H5	34.47
11.06.2018	H6	38.59
11.06.2018	H7	52.56
11.06.2018	H8	71.85
11.06.2018	H9	72.08
11.06.2018	H10	77.79
11.06.2018	H11	75.00
11.06.2018	H12	74.03
11.06.2018	H13	77.72
11.06.2018	H14	77.05
11.06.2018	H15	75.05
11.06.2018	H16	75.03
11.06.2018	H17	74.08
11.06.2018	H18	73.58
11.06.2018	H19	64.96
11.06.2018	H20	64.00
11.06.2018	H21	66.00
11.06.2018	H22	64.06
11.06.2018	H23	58.45
11.06.2018	H24	49.05
12.06.2018	H1	41.61
12.06.2018	H2	39.58
12.06.2018	H3	37.60
12.06.2018	H4	37.89
12.06.2018	H5	37.41
12.06.2018	H6	39.37
12.06.2018	H7	55.07
12.06.2018	H8	72.77
12.06.2018	H9	79.43
12.06.2018	H10	74.06
12.06.2018	H11	75.16
12.06.2018	H12	79.03
12.06.2018	H13	90.01
12.06.2018	H14	96.06
12.06.2018	H15	90.04
12.06.2018	H16	90.05
12.06.2018	H17	71.78
12.06.2018	H18	68.11
12.06.2018	H19	70.02
12.06.2018	H20	70.55
12.06.2018	H21	69.09
12.06.2018	H22	69.00
12.06.2018	H23	62.05
12.06.2018	H24	51.10
13.06.2018	H1	41.49
13.06.2018	H2	39.00
13.06.2018	H3	38.30
13.06.2018	H4	36.70
13.06.2018	H5	37.40
13.06.2018	H6	39.70
13.06.2018	H7	56.81
13.06.2018	H8	74.07
13.06.2018	H9	83.05
13.06.2018	H10	85.86
13.06.2018	H11	85.86
13.06.2018	H12	85.86
13.06.2018	H13	77.47
13.06.2018	H14	74.70
13.06.2018	H15	70.38
13.06.2018	H16	69.94
13.06.2018	H17	71.92
13.06.2018	H18	65.65
13.06.2018	H19	65.20
13.06.2018	H20	68.87
13.06.2018	H21	70.95
13.06.2018	H22	67.09
13.06.2018	H23	56.78
13.06.2018	H24	51.01
14.06.2018	H1	44.80
14.06.2018	H2	40.75
14.06.2018	H3	39.26
14.06.2018	H4	38.59
14.06.2018	H5	37.08
14.06.2018	H6	39.56
14.06.2018	H7	56.45
14.06.2018	H8	67.03
14.06.2018	H9	70.67
14.06.2018	H10	70.62
14.06.2018	H11	68.04
14.06.2018	H12	64.14
14.06.2018	H13	70.62
14.06.2018	H14	60.96
14.06.2018	H15	64.32
14.06.2018	H16	64.48
14.06.2018	H17	64.65
14.06.2018	H18	67.66
14.06.2018	H19	65.46
14.06.2018	H20	68.52
14.06.2018	H21	69.48
14.06.2018	H22	68.20
14.06.2018	H23	64.18
14.06.2018	H24	55.01
15.06.2018	H1	41.67
15.06.2018	H2	40.00
15.06.2018	H3	38.80
15.06.2018	H4	38.84
15.06.2018	H5	38.89
15.06.2018	H6	41.50
15.06.2018	H7	55.24
15.06.2018	H8	65.84
15.06.2018	H9	63.67
15.06.2018	H10	61.75
15.06.2018	H11	60.54
15.06.2018	H12	61.85
15.06.2018	H13	57.98
15.06.2018	H14	57.08
15.06.2018	H15	57.95
15.06.2018	H16	56.99
15.06.2018	H17	57.09
15.06.2018	H18	56.04
15.06.2018	H19	56.77
15.06.2018	H20	58.81
15.06.2018	H21	59.07
15.06.2018	H22	53.97
15.06.2018	H23	54.14
15.06.2018	H24	48.04
16.06.2018	H1	43.40
16.06.2018	H2	39.42
16.06.2018	H3	37.01
16.06.2018	H4	35.51
16.06.2018	H5	35.01
16.06.2018	H6	35.01
16.06.2018	H7	35.61
16.06.2018	H8	42.24
16.06.2018	H9	49.95
16.06.2018	H10	55.94
16.06.2018	H11	55.09
16.06.2018	H12	49.08
16.06.2018	H13	49.08
16.06.2018	H14	43.27
16.06.2018	H15	42.76
16.06.2018	H16	42.87
16.06.2018	H17	43.16
16.06.2018	H18	43.83
16.06.2018	H19	49.30
16.06.2018	H20	52.11
16.06.2018	H21	57.90
16.06.2018	H22	60.92
16.06.2018	H23	49.58
16.06.2018	H24	41.52
17.06.2018	H1	40.13
17.06.2018	H2	35.08
17.06.2018	H3	30.46
17.06.2018	H4	28.49
17.06.2018	H5	25.56
17.06.2018	H6	23.52
17.06.2018	H7	23.55
17.06.2018	H8	32.61
17.06.2018	H9	40.36
17.06.2018	H10	45.97
17.06.2018	H11	42.37
17.06.2018	H12	42.79
17.06.2018	H13	42.79
17.06.2018	H14	38.85
17.06.2018	H15	37.94
17.06.2018	H16	38.61
17.06.2018	H17	39.87
17.06.2018	H18	45.27
17.06.2018	H19	45.26
17.06.2018	H20	44.94
17.06.2018	H21	52.13
17.06.2018	H22	54.59
17.06.2018	H23	49.47
17.06.2018	H24	43.27
18.06.2018	H1	37.03
18.06.2018	H2	34.68
18.06.2018	H3	32.68
18.06.2018	H4	31.69
18.06.2018	H5	31.98
18.06.2018	H6	35.50
18.06.2018	H7	47.94
18.06.2018	H8	56.18
18.06.2018	H9	64.57
18.06.2018	H10	67.50
18.06.2018	H11	68.87
18.06.2018	H12	70.57
18.06.2018	H13	100.00
18.06.2018	H14	100.00
18.06.2018	H15	100.00
18.06.2018	H16	100.00
18.06.2018	H17	66.56
18.06.2018	H18	65.31
18.06.2018	H19	60.04
18.06.2018	H20	61.56
18.06.2018	H21	65.73
18.06.2018	H22	65.56
18.06.2018	H23	61.56
18.06.2018	H24	48.07
19.06.2018	H1	42.33
19.06.2018	H2	36.91
19.06.2018	H3	34.87
19.06.2018	H4	33.02
19.06.2018	H5	32.40
19.06.2018	H6	35.95
19.06.2018	H7	47.19
19.06.2018	H8	62.51
19.06.2018	H9	62.60
19.06.2018	H10	61.56
19.06.2018	H11	60.14
19.06.2018	H12	62.07
19.06.2018	H13	61.60
19.06.2018	H14	61.52
19.06.2018	H15	60.87
19.06.2018	H16	59.86
19.06.2018	H17	60.34
19.06.2018	H18	62.01
19.06.2018	H19	59.11
19.06.2018	H20	62.09
19.06.2018	H21	63.71
19.06.2018	H22	62.87
19.06.2018	H23	62.23
19.06.2018	H24	49.30
20.06.2018	H1	45.63
20.06.2018	H2	40.10
20.06.2018	H3	38.68
20.06.2018	H4	36.45
20.06.2018	H5	36.20
20.06.2018	H6	38.99
20.06.2018	H7	50.00
20.06.2018	H8	53.78
20.06.2018	H9	54.74
20.06.2018	H10	55.25
20.06.2018	H11	52.89
20.06.2018	H12	60.03
20.06.2018	H13	71.52
20.06.2018	H14	68.35
20.06.2018	H15	62.32
20.06.2018	H16	57.77
20.06.2018	H17	54.02
20.06.2018	H18	57.01
20.06.2018	H19	51.62
20.06.2018	H20	55.21
20.06.2018	H21	57.09
20.06.2018	H22	54.34
20.06.2018	H23	58.93
20.06.2018	H24	52.17
21.06.2018	H1	42.65
21.06.2018	H2	38.34
21.06.2018	H3	37.00
21.06.2018	H4	35.49
21.06.2018	H5	34.80
21.06.2018	H6	37.00
21.06.2018	H7	49.08
21.06.2018	H8	61.50
21.06.2018	H9	64.13
21.06.2018	H10	61.50
21.06.2018	H11	65.39
21.06.2018	H12	66.87
21.06.2018	H13	65.96
21.06.2018	H14	66.84
21.06.2018	H15	65.96
21.06.2018	H16	67.86
21.06.2018	H17	65.91
21.06.2018	H18	68.00
21.06.2018	H19	61.90
21.06.2018	H20	66.94
21.06.2018	H21	68.36
21.06.2018	H22	63.65
21.06.2018	H23	60.95
21.06.2018	H24	55.13
22.06.2018	H1	57.88
22.06.2018	H2	41.08
22.06.2018	H3	30.43
22.06.2018	H4	30.43
22.06.2018	H5	29.79
22.06.2018	H6	37.91
22.06.2018	H7	53.58
22.06.2018	H8	60.39
22.06.2018	H9	60.10
22.06.2018	H10	61.51
22.06.2018	H11	63.08
22.06.2018	H12	63.98
22.06.2018	H13	61.94
22.06.2018	H14	60.00
22.06.2018	H15	59.16
22.06.2018	H16	60.69
22.06.2018	H17	58.53
22.06.2018	H18	55.29
22.06.2018	H19	54.02
22.06.2018	H20	50.18
22.06.2018	H21	56.05
22.06.2018	H22	54.25
22.06.2018	H23	44.65
22.06.2018	H24	26.38
23.06.2018	H1	47.63
23.06.2018	H2	44.66
23.06.2018	H3	29.00
23.06.2018	H4	27.09
23.06.2018	H5	23.99
23.06.2018	H6	24.33
23.06.2018	H7	23.30
23.06.2018	H8	38.55
23.06.2018	H9	38.98
23.06.2018	H10	35.98
23.06.2018	H11	33.67
23.06.2018	H12	43.92
23.06.2018	H13	42.01
23.06.2018	H14	37.29
23.06.2018	H15	30.00
23.06.2018	H16	23.42
23.06.2018	H17	30.58
23.06.2018	H18	40.05
23.06.2018	H19	38.00
23.06.2018	H20	46.90
23.06.2018	H21	57.98
23.06.2018	H22	57.18
23.06.2018	H23	46.94
23.06.2018	H24	37.92
24.06.2018	H1	30.31
24.06.2018	H2	26.40
24.06.2018	H3	23.20
24.06.2018	H4	21.03
24.06.2018	H5	19.50
24.06.2018	H6	18.06
24.06.2018	H7	18.37
24.06.2018	H8	22.40
24.06.2018	H9	27.00
24.06.2018	H10	28.07
24.06.2018	H11	30.00
24.06.2018	H12	32.00
24.06.2018	H13	30.00
24.06.2018	H14	26.49
24.06.2018	H15	22.79
24.06.2018	H16	28.12
24.06.2018	H17	25.30
24.06.2018	H18	30.10
24.06.2018	H19	37.06
24.06.2018	H20	41.81
24.06.2018	H21	43.65
24.06.2018	H22	44.11
